docID,edinetCode,secCode,filerName,formCode,submitDateTime,docTypeCode,submitDateTime,docDescription,pdfFlag,csvFlag
S100TPDV,E03772,86240,いちよし証券株式会社,030000,2024-06-25 13:01:00,120.0,2024-06-25 13:01:00,有価証券報告書－第82期(2023/04/01－2024/03/31),1,1
S100TQNW,E05309,23310,綜合警備保障株式会社,030000,2024-06-25 13:03:00,120.0,2024-06-25 13:03:00,有価証券報告書－第59期(2023/04/01－2024/03/31),1,1
S100TLYE,E03157,98730,日本ＫＦＣホールディングス株式会社,030000,2024-06-25 13:04:00,120.0,2024-06-25 13:04:00,有価証券報告書－第55期(2023/04/01－2024/03/31),1,1
S100TS6W,E02547,30230,ラサ商事株式会社,030000,2024-06-25 13:07:00,120.0,2024-06-25 13:07:00,有価証券報告書－第122期(2023/04/01－2024/03/31),1,1
S100TQL5,E00201,18690,名工建設株式会社,030000,2024-06-25 13:07:00,120.0,2024-06-25 13:07:00,有価証券報告書－第83期(2023/04/01－2024/03/31),1,1
S100TPZV,E01247,54510,株式会社淀川製鋼所,030000,2024-06-25 13:08:00,120.0,2024-06-25 13:08:00,有価証券報告書－第125期(2023/04/01－2024/03/31),1,1
S100TRSR,E02802,74330,伯東株式会社,030000,2024-06-25 13:08:00,120.0,2024-06-25 13:08:00,有価証券報告書－第72期(2023/04/01－2024/03/31),1,1
S100TRJX,E02812,31530,八洲電機株式会社,030000,2024-06-25 13:11:00,120.0,2024-06-25 13:11:00,有価証券報告書－第80期(2023/04/01－2024/03/31),1,1
S100TQHV,E05676,21620,ｎｍｓホールディングス株式会社,030000,2024-06-25 13:13:00,120.0,2024-06-25 13:13:00,有価証券報告書－第39期(2023/04/01－2024/03/31),1,1
S100TQVG,E04803,97420,株式会社アイネス,030000,2024-06-25 13:13:00,120.0,2024-06-25 13:13:00,有価証券報告書－第62期(2023/04/01－2024/03/31),1,1
S100TPLN,E00348,20040,昭和産業株式会社,030000,2024-06-25 13:14:00,120.0,2024-06-25 13:14:00,有価証券報告書－第123期(2023/04/01－2024/03/31),1,1
S100TPC7,E01850,68200,アイコム株式会社,030000,2024-06-25 13:14:00,120.0,2024-06-25 13:14:00,有価証券報告書－第60期(2023/04/01－2024/03/31),1,1
S100TMTQ,E05173,48320,ＪＦＥシステムズ株式会社,030000,2024-06-25 13:18:00,120.0,2024-06-25 13:18:00,有価証券報告書－第41期(2023/04/01－2024/03/31),1,1
S100TPSR,E02656,81370,サンワテクノス株式会社,030000,2024-06-25 13:20:00,120.0,2024-06-25 13:20:00,有価証券報告書－第76期(2023/04/01－2024/03/31),1,1
S100TOGW,E01739,65030,三菱電機株式会社,030000,2024-06-25 13:22:00,120.0,2024-06-25 13:22:00,有価証券報告書－第153期(2023/04/01－2024/03/31),1,1
S100TRHF,E02578,80590,第一実業株式会社,030000,2024-06-25 13:25:00,120.0,2024-06-25 13:25:00,有価証券報告書－第101期(2023/04/01－2024/03/31),1,1
S100TRNW,E04773,97350,セコム株式会社,030000,2024-06-25 13:29:00,120.0,2024-06-25 13:29:00,有価証券報告書－第63期(2023/04/01－2024/03/31),1,1
S100TR81,E04540,97130,株式会社ロイヤルホテル,030000,2024-06-25 13:30:00,120.0,2024-06-25 13:30:00,有価証券報告書－第98期(2023/04/01－2024/03/31),1,1
S100TRAL,E01842,68230,リオン株式会社,030000,2024-06-25 13:31:00,120.0,2024-06-25 13:31:00,有価証券報告書－第103期(2023/04/01－2024/03/31),1,1
S100TQSH,E00435,28010,キッコーマン株式会社,030000,2024-06-25 13:34:00,120.0,2024-06-25 13:34:00,有価証券報告書－第107期(2023/04/01－2024/03/31),1,1
S100TOTO,E35791,48860,あすか製薬ホールディングス株式会社,030000,2024-06-25 13:37:00,120.0,2024-06-25 13:37:00,有価証券報告書－第3期(2023/04/01－2024/03/31),1,1
S100TS9X,E05385,23950,株式会社新日本科学,030000,2024-06-25 13:38:00,120.0,2024-06-25 13:38:00,有価証券報告書－第51期(2023/04/01－2024/03/31),1,1
S100TQFM,E00218,18780,大東建託株式会社,030000,2024-06-25 13:40:00,120.0,2024-06-25 13:40:00,有価証券報告書－第50期(2023/04/01－2024/03/31),1,1
S100TQ00,E00815,41820,三菱瓦斯化学株式会社,030000,2024-06-25 13:40:00,120.0,2024-06-25 13:40:00,有価証券報告書－第97期(2023/04/01－2024/03/31),1,1
S100TRNA,E04284,93020,三井倉庫ホールディングス株式会社,030000,2024-06-25 13:41:00,120.0,2024-06-25 13:41:00,有価証券報告書－第176期(2023/04/01－2024/03/31),1,1
S100TQOR,E01879,68450,アズビル株式会社,030000,2024-06-25 13:44:00,120.0,2024-06-25 13:44:00,有価証券報告書－第102期(2023/04/01－2024/03/31),1,1
S100TRJM,E00343,22930,滝沢ハム株式会社,030000,2024-06-25 13:46:00,120.0,2024-06-25 13:46:00,有価証券報告書－第74期(2023/04/01－2024/03/31),1,1
S100TRLV,E02369,79940,株式会社オカムラ,030000,2024-06-25 13:48:00,120.0,2024-06-25 13:48:00,有価証券報告書－第89期(2023/04/01－2024/03/31),1,1
S100TQ6V,E04975,46590,株式会社エイジス,030000,2024-06-25 13:50:00,120.0,2024-06-25 13:50:00,有価証券報告書－第47期(2023/04/01－2024/03/31),1,1
S100TRKG,E34113,73270,株式会社第四北越フィナンシャルグループ,030000,2024-06-25 13:53:00,120.0,2024-06-25 13:53:00,有価証券報告書－第6期(2023/04/01－2024/03/31),1,1
S100TRFN,E01577,63790,レイズネクスト株式会社,030000,2024-06-25 13:53:00,120.0,2024-06-25 13:53:00,有価証券報告書－第120期(2023/04/01－2024/03/31),1,1
S100TNFR,E02090,66700,株式会社ＭＣＪ,030000,2024-06-25 13:56:00,120.0,2024-06-25 13:56:00,有価証券報告書－第26期(2023/04/01－2024/03/31),1,1
S100TRH0,E00888,43650,松本油脂製薬株式会社,030000,2024-06-25 13:56:00,120.0,2024-06-25 13:56:00,有価証券報告書－第86期(2023/04/01－2024/03/31),1,1
S100TAWG,E05106,47700,図研エルミック株式会社,030000,2024-06-25 13:57:00,120.0,2024-06-25 13:57:00,有価証券報告書－第47期(2023/04/01－2024/03/31),1,1
S100TS5K,E00168,19820,日比谷総合設備株式会社,030000,2024-06-25 13:58:00,120.0,2024-06-25 13:58:00,有価証券報告書－第59期(2023/04/01－2024/03/31),1,1
S100TQ42,E04919,96000,株式会社アイネット,030000,2024-06-25 13:59:00,120.0,2024-06-25 13:59:00,有価証券報告書－第53期(2023/04/01－2024/03/31),1,1
S100TS9C,E27235,36700,協立情報通信株式会社,030000,2024-06-25 14:00:00,120.0,2024-06-25 14:00:00,有価証券報告書－第59期(2023/04/01－2024/03/31),1,1
S100TQMQ,E01537,63320,月島ホールディングス株式会社,030000,2024-06-25 14:00:00,120.0,2024-06-25 14:00:00,有価証券報告書－第162期(2023/04/01－2024/03/31),1,1
S100TS4H,E00493,29150,ケンコーマヨネーズ株式会社,030000,2024-06-25 14:01:00,120.0,2024-06-25 14:01:00,有価証券報告書－第67期(2023/04/01－2024/03/31),1,1
S100TS9W,E01284,56070,中央可鍛工業株式会社,030000,2024-06-25 14:02:00,120.0,2024-06-25 14:02:00,有価証券報告書－第95期(2023/04/01－2024/03/31),1,1
S100TRLF,E00808,41880,三菱ケミカルグループ株式会社,030000,2024-06-25 14:02:00,120.0,2024-06-25 14:02:00,有価証券報告書－第19期(2023/04/01－2024/03/31),1,1
S100TQE0,E00528,31060,倉敷紡績株式会社,030000,2024-06-25 14:03:00,120.0,2024-06-25 14:03:00,有価証券報告書－第216期(2023/04/01－2024/03/31),1,1
S100TRVA,E04946,85660,リコーリース株式会社,030000,2024-06-25 14:03:00,120.0,2024-06-25 14:03:00,有価証券報告書－第48期(2023/04/01－2024/03/31),1,1
S100TQKH,E01136,53340,日本特殊陶業株式会社,030000,2024-06-25 14:04:00,120.0,2024-06-25 14:04:00,有価証券報告書－第124期(2023/04/01－2024/03/31),1,1
S100TQL9,E00360,21140,フジ日本精糖株式会社,030000,2024-06-25 14:05:00,120.0,2024-06-25 14:05:00,有価証券報告書－第101期(2023/04/01－2024/03/31),1,1
S100TQ4N,E01545,61180,アイダエンジニアリング株式会社,030000,2024-06-25 14:07:00,120.0,2024-06-25 14:07:00,有価証券報告書－第89期(2023/04/01－2024/03/31),1,1
S100TR6W,E34725,70620,株式会社フレアス,030000,2024-06-25 14:08:00,120.0,2024-06-25 14:08:00,有価証券報告書－第22期(2023/04/01－2024/03/31),1,1
S100TRBU,E02664,81410,新光商事株式会社,030000,2024-06-25 14:08:00,120.0,2024-06-25 14:08:00,有価証券報告書－第71期(2023/04/01－2024/03/31),1,1
S100TNWR,E00436,28020,味の素株式会社,030000,2024-06-25 14:09:00,120.0,2024-06-25 14:09:00,有価証券報告書－第146期(2023/04/01－2024/03/31),1,1
S100TPGW,E02761,99340,因幡電機産業株式会社,030000,2024-06-25 14:13:00,120.0,2024-06-25 14:13:00,有価証券報告書－第76期(2023/04/01－2024/03/31),1,1
S100TOD2,E03562,83600,株式会社　山梨中央銀行,030000,2024-06-25 14:15:00,120.0,2024-06-25 14:15:00,有価証券報告書－第121期(2023/04/01－2024/03/31),1,1
S100TOG2,E01978,69420,株式会社ソフィアホールディングス,030000,2024-06-25 14:18:00,120.0,2024-06-25 14:18:00,有価証券報告書－第49期(2023/04/01－2024/03/31),1,1
S100TSCY,E00781,40970,高圧ガス工業株式会社,030000,2024-06-25 14:19:00,120.0,2024-06-25 14:19:00,有価証券報告書－第91期(2023/04/01－2024/03/31),1,1
S100TQ3L,E00462,28100,ハウス食品グループ本社株式会社,030000,2024-06-25 14:19:00,120.0,2024-06-25 14:19:00,有価証券報告書－第78期(2023/04/01－2024/03/31),1,1
S100TQ63,E03500,30660,株式会社ＪＢイレブン,030000,2024-06-25 14:21:00,120.0,2024-06-25 14:21:00,有価証券報告書－第43期(2023/04/01－2024/03/31),1,1
S100TPC6,E02804,74380,コンドーテック株式会社,030000,2024-06-25 14:22:00,120.0,2024-06-25 14:22:00,有価証券報告書－第72期(2023/04/01－2024/03/31),1,1
S100TRIB,E04775,85850,株式会社オリエントコーポレーション,030000,2024-06-25 14:25:00,120.0,2024-06-25 14:25:00,有価証券報告書－第64期(2023/04/01－2024/03/31),1,1
S100TNP6,E00819,42030,住友ベークライト株式会社,030000,2024-06-25 14:25:00,120.0,2024-06-25 14:25:00,有価証券報告書－第133期(2023/04/01－2024/03/31),1,1
S100TQZL,E01554,63810,アネスト岩田株式会社,030000,2024-06-25 14:26:00,120.0,2024-06-25 14:26:00,有価証券報告書－第78期(2023/04/01－2024/03/31),1,1
S100TRL8,E00157,81570,都築電気株式会社,030000,2024-06-25 14:28:00,120.0,2024-06-25 14:28:00,有価証券報告書－第84期(2023/04/01－2024/03/31),1,1
S100TRSE,E27585,49780,株式会社リプロセル,030000,2024-06-25 14:29:00,120.0,2024-06-25 14:29:00,有価証券報告書－第22期(2023/04/01－2024/03/31),1,1
S100TQYT,E01645,64900,日本ピラー工業株式会社,030000,2024-06-25 14:31:00,120.0,2024-06-25 14:31:00,有価証券報告書－第76期(2023/04/01－2024/03/31),1,1
S100TR05,E00446,28710,株式会社ニチレイ,030000,2024-06-25 14:33:00,120.0,2024-06-25 14:33:00,有価証券報告書－第106期(2023/04/01－2024/03/31),1,1
S100TQOS,E25282,19090,日本ドライケミカル株式会社,030000,2024-06-25 14:33:00,120.0,2024-06-25 14:33:00,有価証券報告書－第72期(2023/04/01－2024/03/31),1,1
S100TRCD,E01111,51860,ニッタ株式会社,030000,2024-06-25 14:43:00,120.0,2024-06-25 14:43:00,有価証券報告書－第95期(2023/04/01－2024/03/31),1,1
S100TR8D,E00233,19040,大成温調株式会社,030000,2024-06-25 14:49:00,120.0,2024-06-25 14:49:00,有価証券報告書－第73期(2023/04/01－2024/03/31),1,1
S100TSFN,E34720,70600,ギークス株式会社,030000,2024-06-25 14:53:00,120.0,2024-06-25 14:53:00,有価証券報告書－第17期(2023/04/01－2024/03/31),1,1
S100TQPC,E02905,76280,株式会社オーハシテクニカ,030000,2024-06-25 14:54:00,120.0,2024-06-25 14:54:00,有価証券報告書－第72期(2023/04/01－2024/03/31),1,1
S100TR4W,E01774,67540,アンリツ株式会社,030000,2024-06-25 14:54:00,120.0,2024-06-25 14:54:00,有価証券報告書－第98期(2023/04/01－2024/03/31),1,1
S100TOQI,E02518,80840,株式会社ＲＹＯＤＥＮ,030000,2024-06-25 14:54:00,120.0,2024-06-25 14:54:00,有価証券報告書－第84期(2023/04/01－2024/03/31),1,1
S100TQZH,E02055,67970,名古屋電機工業株式会社,030000,2024-06-25 14:55:00,120.0,2024-06-25 14:55:00,有価証券報告書－第67期(2023/04/01－2024/03/31),1,1
S100TR58,E01744,65080,株式会社明電舎,030000,2024-06-25 14:56:00,120.0,2024-06-25 14:56:00,有価証券報告書－第160期(2023/04/01－2024/03/31),1,1
S100TPZP,E05629,21270,株式会社日本Ｍ＆Ａセンターホールディングス,030000,2024-06-25 14:58:00,120.0,2024-06-25 14:58:00,有価証券報告書－第33期(2023/04/01－2024/03/31),1,1
S100TR2A,E03602,83990,株式会社琉球銀行,030000,2024-06-25 14:58:00,120.0,2024-06-25 14:58:00,有価証券報告書－第108期(2023/04/01－2024/03/31),1,1
S100TQDB,E36723,50760,インフロニア・ホールディングス株式会社,030000,2024-06-25 15:00:00,120.0,2024-06-25 15:00:00,有価証券報告書－第3期(2023/04/01－2024/03/31),1,1
S100TR7I,E02144,72030,トヨタ自動車株式会社,030000,2024-06-25 15:00:00,120.0,2024-06-25 15:00:00,有価証券報告書－第120期(2023/04/01－2024/03/31),1,1
S100TRUM,E31064,95510,メタウォーター株式会社,030000,2024-06-25 15:00:00,120.0,2024-06-25 15:00:00,有価証券報告書－第51期(2023/04/01－2024/03/31),1,1
S100TSCE,E33622,89190,株式会社カチタス,030000,2024-06-25 15:00:00,120.0,2024-06-25 15:00:00,有価証券報告書－第46期(2023/04/01－2024/03/31),1,1
S100TS04,E03457,33720,株式会社関門海,030000,2024-06-25 15:00:00,120.0,2024-06-25 15:00:00,有価証券報告書－第36期(2023/04/01－2024/03/31),1,1
S100TQG3,E01305,57530,日本伸銅株式会社,030000,2024-06-25 15:00:00,120.0,2024-06-25 15:00:00,有価証券報告書－第101期(2023/04/01－2024/03/31),1,1
S100TROD,E31977,39270,株式会社フーバーブレイン,030000,2024-06-25 15:00:00,120.0,2024-06-25 15:00:00,有価証券報告書－第23期(2023/04/01－2024/03/31),1,1
S100TQI4,E03020,82420,エイチ・ツー・オー　リテイリング株式会社,030000,2024-06-25 15:00:00,120.0,2024-06-25 15:00:00,有価証券報告書－第105期(2023/04/01－2024/03/31),1,1
S100TR8N,E02698,82280,株式会社マルイチ産商,030000,2024-06-25 15:01:00,120.0,2024-06-25 15:01:00,有価証券報告書－第74期(2023/04/01－2024/03/31),1,1
S100TRG8,E04837,97150,トランス・コスモス株式会社,030000,2024-06-25 15:01:00,120.0,2024-06-25 15:01:00,有価証券報告書－第39期(2023/04/01－2024/03/31),1,1
S100TRSU,E37222,42650,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ株式会社,030000,2024-06-25 15:01:00,120.0,2024-06-25 15:01:00,有価証券報告書－第14期(2023/04/01－2024/03/31),1,1
S100TQGA,E31594,61670,冨士ダイス株式会社,030000,2024-06-25 15:02:00,120.0,2024-06-25 15:02:00,有価証券報告書－第68期(2023/04/01－2024/03/31),1,1
S100TSDM,E32158,34670,アグレ都市デザイン株式会社,030000,2024-06-25 15:02:00,120.0,2024-06-25 15:02:00,有価証券報告書－第15期(2023/04/01－2024/03/31),1,1
S100TQLW,E02217,72920,株式会社村上開明堂,030000,2024-06-25 15:02:00,120.0,2024-06-25 15:02:00,有価証券報告書－第81期(2023/04/01－2024/03/31),1,1
S100TRMJ,E05303,23260,デジタルアーツ株式会社,030000,2024-06-25 15:03:00,120.0,2024-06-25 15:03:00,有価証券報告書－第29期(2023/04/01－2024/03/31),1,1
S100TRCX,E01138,53320,ＴＯＴＯ株式会社,030000,2024-06-25 15:03:00,120.0,2024-06-25 15:03:00,有価証券報告書－第158期(2023/04/01－2024/03/31),1,1
S100TRBW,E03768,86140,東洋証券株式会社,030000,2024-06-25 15:03:00,120.0,2024-06-25 15:03:00,有価証券報告書－第102期(2023/04/01－2024/03/31),1,1
S100TQ72,E01740,65040,富士電機株式会社,030000,2024-06-25 15:04:00,120.0,2024-06-25 15:04:00,有価証券報告書－第148期(2023/04/01－2024/03/31),1,1
S100TRUD,E02362,79510,ヤマハ株式会社,030000,2024-06-25 15:04:00,120.0,2024-06-25 15:04:00,有価証券報告書－第200期(2023/04/01－2024/03/31),1,1
S100TQJA,E03645,85370,株式会社大光銀行,030000,2024-06-25 15:04:00,120.0,2024-06-25 15:04:00,有価証券報告書－第122期(2023/04/01－2024/03/31),1,1
S100TR8X,E01282,56600,神鋼鋼線工業株式会社,030000,2024-06-25 15:05:00,120.0,2024-06-25 15:05:00,有価証券報告書－第92期(2023/04/01－2024/03/31),1,1
S100TRPR,E03496,30680,株式会社ＷＤＩ,030000,2024-06-25 15:05:00,120.0,2024-06-25 15:05:00,有価証券報告書－第70期(2023/04/01－2024/03/31),1,1
S100TQZO,E01699,62970,鉱研工業株式会社,030000,2024-06-25 15:05:00,120.0,2024-06-25 15:05:00,有価証券報告書－第97期(2023/04/01－2024/03/31),1,1
S100TQWG,E25303,22290,カルビー株式会社,030000,2024-06-25 15:05:00,120.0,2024-06-25 15:05:00,有価証券報告書－第75期(2023/04/01－2024/03/31),1,1
S100TRP1,E04236,91040,株式会社商船三井,030000,2024-06-25 15:05:00,120.0,2024-06-25 15:05:00,有価証券報告書,1,1
S100TRMF,E37412,73840,株式会社プロクレアホールディングス,030000,2024-06-25 15:06:00,120.0,2024-06-25 15:06:00,有価証券報告書－第2期(2023/04/01－2024/03/31),1,1
S100TRMZ,E02646,81450,中部水産株式会社,030000,2024-06-25 15:06:00,120.0,2024-06-25 15:06:00,有価証券報告書－第81期(2023/04/01－2024/03/31),1,1
S100TS2D,E36190,48870,サワイグループホールディングス株式会社,030000,2024-06-25 15:07:00,120.0,2024-06-25 15:07:00,有価証券報告書－第3期(2023/04/01－2024/03/31),1,1
S100TRHJ,E26707,57030,日本軽金属ホールディングス株式会社,030000,2024-06-25 15:08:00,120.0,2024-06-25 15:08:00,有価証券報告書－第12期(2023/04/01－2024/03/31),1,1
S100TQXR,E01084,50190,出光興産株式会社,030000,2024-06-25 15:09:00,120.0,2024-06-25 15:09:00,有価証券報告書－第109期(2023/04/01－2024/03/31),1,1
S100TOYU,E00015,13330,マルハニチロ株式会社,030000,2024-06-25 15:10:00,120.0,2024-06-25 15:10:00,有価証券報告書－第80期(2023/04/01－2024/03/31),1,1
S100TRJF,E31633,49800,デクセリアルズ株式会社,030000,2024-06-25 15:12:00,120.0,2024-06-25 15:12:00,有価証券報告書－第12期(2023/04/01－2024/03/31),1,1
S100TPZT,E01182,69710,京セラ株式会社,030000,2024-06-25 15:13:00,120.0,2024-06-25 15:13:00,有価証券報告書－第70期(2023/04/01－2024/03/31),1,1
S100TQS9,E04304,93190,株式会社中央倉庫,030000,2024-06-25 15:13:00,120.0,2024-06-25 15:13:00,有価証券報告書－第144期(2023/04/01－2024/03/31),1,1
S100TR9P,E32990,93250,ファイズホールディングス株式会社,030000,2024-06-25 15:14:00,120.0,2024-06-25 15:14:00,有価証券報告書－第11期(2023/04/01－2024/03/31),1,1
